ID,Label,Level,ParentID
E0640_005,Planigraphen,Einzelgruppe,Z0600
E0640_006,Spiegelstereoskope,Einzelgruppe,Z0600
E0640_007,Stereo-Auswertesysteme (Photogrammetrie),Einzelgruppe,Z0600
E0640_008,Stereokomparatoren (Photogrammetrie),Einzelgruppe,Z0600
E0640_009,Stereoplanigraphen,Einzelgruppe,Z0600
E0640_010,Stereoskope,Einzelgruppe,Z0600
E0650_000,Geographische Informationssysteme,Einzelgruppe,Z0600
E0650_001,Kartenauswertungsgeräte,Einzelgruppe,Z0600
E0650_002,"Spezielle Geräte zur Kartenerstellung (außer 0640, 2250, 2260, 7450 und 7460)",Einzelgruppe,Z0600
E0660_000,Bildverarbeitungsgeräte für Fernerkundung (außer 0640),Einzelgruppe,Z0600
E0660_001,Geodätische Positions-Empfangssysteme (GPS),Einzelgruppe,Z0600
E0660_002,GPS-Systeme (Satellitenvermessung),Einzelgruppe,Z0600
E0660_003,"Kino-Theodoliten, Potenziometer-Theodoliten",Einzelgruppe,Z0600
E0660_004,Passageinstrumente,Einzelgruppe,Z0600
E0660_005,"Spezielle Geräte für astronomische Vermessung, Satellitengeodäsie und Fernerkundung",Einzelgruppe,Z0600
E0670,Spezielle Einrichtungen und Aufbauten für Geodäsie und Vermessungstechnik,Einzelgruppe,Z0600
E0690_000,Bohrloch-Vermessungsgeräte,Einzelgruppe,Z0600
E0690_001,"Fluchtstäbe, Markierungsstäbe",Einzelgruppe,Z0600
E0690_002,Gefällemesser,Einzelgruppe,Z0600
E0690_003,Geodätische Geräte (außer 0600-0680),Einzelgruppe,Z0600
E0690_004,Handgefällemesser,Einzelgruppe,Z0600
E0690_005,"Lotgeräte, Zenit-, Nadirlote",Einzelgruppe,Z0600
E0690_006,"Messlatten, Messketten",Einzelgruppe,Z0600
E0690_007,Messtische (Topographie),Einzelgruppe,Z0600
E0690_008,Neigungsmesser (außer Gezeitenpendel 0410),Einzelgruppe,Z0600
E0690_009,Sonstige geodätische und topographische Geräte,Einzelgruppe,Z0600
E0690_010,Topographische Geräte (außer 0600-0680),Einzelgruppe,Z0600
E0690_011,Vermessungsgeräte (außer 0600-0680) und Zubehör,Einzelgruppe,Z0600
E0690_012,"Wasserwaagen, Lote",Einzelgruppe,Z0600
E0690_013,Zenit- und Nadir-Lote,Einzelgruppe,Z0600
E0690_014,Zubehör zu geodätischen Instrumenten,Einzelgruppe,Z0600
E0700_000,Cassegrain-Teleskope,Einzelgruppe,Z0700
E0700_001,"Fernrohre, Astronomische",Einzelgruppe,Z0700
E0700_002,"Reflektoren, astronomische Teleskope",Einzelgruppe,Z0700
E0700_003,"Refraktoren, astronomische",Einzelgruppe,Z0700
E0700_004,Sonnenfernrohre,Einzelgruppe,Z0700
E0700_005,"Spiegelteleskope, Schmidt-Spiegel",Einzelgruppe,Z0700
E0700_006,Teleskope (astronomische),Einzelgruppe,Z0700
E0710,"Mechanische und elektromechanische Hilfsgeräte für Teleskope, Montierung",Einzelgruppe,Z0700
E0720_000,Astrographen,Einzelgruppe,Z0700
E0720_001,Astrokameras und Zubehör,Einzelgruppe,Z0700
E0720_002,"Cölostaten, Polar-Cölostaten",Einzelgruppe,Z0700
E0720_003,Fernrohr-Zubehör,Einzelgruppe,Z0700
E0720_004,Optische Hilfsgeräte und Zubehör für Teleskope,Einzelgruppe,Z0700
E0730,Elektronische Hilfsgeräte für Teleskope,Einzelgruppe,Z0700
E0740,Radio-Teleskope und Zubehör (außer 6000-6990),Einzelgruppe,Z0700
E0750,"Spezielle astronomische Geräte (Ballon-Teleskope, Satelliteninstrumentierung)",Einzelgruppe,Z0700
E0760_000,Astronomische Auswertegeräte,Einzelgruppe,Z0700
E0760_001,Sternphotometer,Einzelgruppe,Z0700
E0790_000,Astronomische Geräte und Hilfseinrichtungen (außer 0700-0760),Einzelgruppe,Z0700
E0790_001,Sonstige astronomische Geräte,Einzelgruppe,Z0700
E0800_000,"Mössbauer-Antriebe, -Regelungsgeräte, -Funktionen, -Generatoren",Einzelgruppe,Z0800
E0800_001,Mössbauer-Messplätze,Einzelgruppe,Z0800
E0810,"Neutronenspektrometer, Neutronenbeugungsanlagen",Einzelgruppe,Z0800
E0850_000,"Diamantpressen, -Hochdruckpressen (außer 4020, Hochdruck-Röntgenkameras)",Einzelgruppe,Z0800
E0850_001,"Höchstdruckpressen, Tetraederpressen",Einzelgruppe,Z0800
E0900_000,Hadronen-Spektrometer,Einzelgruppe,Z0900
E0900_001,Hochenergie-Spektrometer,Einzelgruppe,Z0900
E0910_000,Elektronenstrahl-Lithographie-Systeme,Einzelgruppe,Z0900
E0910_001,Epitaxie-Anlagen,Einzelgruppe,Z0900
E0910_002,Geräte für Ionenimplantation und Halbleiterdotierung,Einzelgruppe,Z0900
E0910_003,Röntgen-Lithographie-Systeme,Einzelgruppe,Z0900
E0920_000,Atom- und Molekularstrahl-Apparaturen,Einzelgruppe,Z0900
E0920_001,MOCVD-Anlagen (Molekularstrahl-Beschichtung),Einzelgruppe,Z0900
E0920_002,PECVD-Anlagen (Plasma-Emissions-Beschichtung),Einzelgruppe,Z0900
E0930_000,"Maskenjustier-, Maskenbelichtungs-Anlagen, Mask Aligner für Halbleitertechnologie",Einzelgruppe,Z0900
E0930_001,Optische Spezialgeräte für Halbleitertechnologie,Einzelgruppe,Z0900
E0930_002,Spezialgeräte der Halbleiterprozesstechnik,Einzelgruppe,Z0900
E1000_000,Magnetrührer,Einzelgruppe,Z1000
E1000_001,"Mischer, Rührer, Kneter",Einzelgruppe,Z1000
E1000_002,Mischturbinen,Einzelgruppe,Z1000
E1000_003,Rührstative,Einzelgruppe,Z1000
E1000_004,"Rührwerke, Rührmotore",Einzelgruppe,Z1000
E1010,"Zerkleinerungsgeräte, Reib-, Schneide- und Schnitzel-Maschinen",Einzelgruppe,Z1000
E1020_000,Backenbrecher,Einzelgruppe,Z1000
E1020_001,Kugelmühlen,Einzelgruppe,Z1000
E1020_002,"Mörser, Mörsermühlen",Einzelgruppe,Z1000
E1020_003,Mühlen,Einzelgruppe,Z1000
E1020_004,Scheibenschwingmühlen,Einzelgruppe,Z1000
E1020_005,Schlagmühlen,Einzelgruppe,Z1000
E1020_006,Schwingmühlen,Einzelgruppe,Z1000
E1020_007,Walzenbrecher,Einzelgruppe,Z1000
E1020_008,"Zentrifugal-Mühlen, Ultra-Zentrifugalmühlen",Einzelgruppe,Z1000
E1040_000,Aerosol-Generatoren,Einzelgruppe,Z1000
E1040_001,Bestäubungsanlagen (für Gummi und Kunststoffe),Einzelgruppe,Z1000
E1040_002,Desintegratoren,Einzelgruppe,Z1000
E1040_003,"Dispergierer, Zerstäuber, Homogenisatoren",Einzelgruppe,Z1000
E1040_004,"Emulgatoren, Emulgiergeräte",Einzelgruppe,Z1000
E1040_005,Ultraschall-Desintegratoren,Einzelgruppe,Z1000
E1040_006,Ultraschall-Nebler,Einzelgruppe,Z1000
E1040_007,Vernebelungsgeräte,Einzelgruppe,Z1000
E1060_000,"Dilutoren, Pipettiergeräte, Probennehmer",Einzelgruppe,Z1000
E1060_001,Dispensoren (außer 1070),Einzelgruppe,Z1000
E1060_002,Luftprobennehmer,Einzelgruppe,Z1000
E1060_003,Mikrosampler,Einzelgruppe,Z1000
E1060_004,Probennehmer (außer Bodenproben 0430 oder hydrobiologische 4440),Einzelgruppe,Z1000
E1060_005,"Probenteiler, Laborprobenteiler",Einzelgruppe,Z1000
E1060_006,"Verdünnungsgeräte, -automaten",Einzelgruppe,Z1000
E1070_000,Eichgasgeber und -mischer,Einzelgruppe,Z1000
E1070_001,Feuchtigkeitsgeneratoren (Eichgas mit definierter Feuchtigkeit),Einzelgruppe,Z1000
E1070_002,"Gasmisch- und Dosiergeräte, Eichgasgeber",Einzelgruppe,Z1000
E1070_003,Gasmischpumpen (außer Beatmungspumpen 3700),Einzelgruppe,Z1000
E1070_004,"Gradientenformer und -mischer, Dosiergeräte",Einzelgruppe,Z1000
E1070_005,Gradientenpumpen,Einzelgruppe,Z1000
E1070_006,Zuteilrinnen (Dosiergeräte),Einzelgruppe,Z1000
E1080_000,Inkubationsschüttler,Einzelgruppe,Z1000
E1080_001,Längsschüttelmaschinen,Einzelgruppe,Z1000
E1080_002,Rundschüttelmaschinen,Einzelgruppe,Z1000
E1080_003,"Schüttelgeräte, Rüttler",Einzelgruppe,Z1000
E1080_004,Schüttelinkubatoren,Einzelgruppe,Z1000
E1080_005,Schüttelthermostate,Einzelgruppe,Z1000
E1080_006,Schütteltische,Einzelgruppe,Z1000
E1080_007,"Schüttelwasserbäder, Wasserbad-Schüttler",Einzelgruppe,Z1000
E1080_008,Thermostatschüttler,Einzelgruppe,Z1000
E1080_009,"Vibratoren (Labor-, außer 0070 und 2920)",Einzelgruppe,Z1000
E1090_000,Farbenausreibemaschinen,Einzelgruppe,Z1000
E1090_001,"Löseapparate, Lösemodelle",Einzelgruppe,Z1000
E1090_002,Sonstige Geräte zum Mischen und Zerkleinern (außer 1000-1080),Einzelgruppe,Z1000
E1090_003,Statische Mischgeräte,Einzelgruppe,Z1000
E1100_000,Acetylenentwickler,Einzelgruppe,Z1100
E1100_001,"Gasbehälter, Gasometer (drucklos)",Einzelgruppe,Z1100
E1100_002,"Gasentwicklungsgeräte, Vergasungsanlagen",Einzelgruppe,Z1100
E1100_003,Gasspender (außer Gasflaschen 8280),Einzelgruppe,Z1100
E1100_004,Kippsche Apparate,Einzelgruppe,Z1100
E1100_005,"Wasserstoff-Entwicklungsgeräte, -Generatoren",Einzelgruppe,Z1100
E1110_000,Durchfluss-Reaktoren (für Radiochromatographie),Einzelgruppe,Z1100
E1110_001,"Flüssigkeits-, Festbett-Reaktoren",Einzelgruppe,Z1100
E1110_002,"Reaktionsgefäße für Niederdruck, (Hydrierung, Katalyse, Polymerisation",Einzelgruppe,Z1100
E1120_000,Blitzlicht-Reaktionsapparaturen,Einzelgruppe,Z1100
E1120_001,Laser-Reaktionsapparaturen,Einzelgruppe,Z1100
E1120_002,"Multi-Mixing-Systeme, Reaktionsapparaturen mit mehreren Kammern",Einzelgruppe,Z1100
E1120_003,Photolyse-Apparaturen,Einzelgruppe,Z1100
E1120_004,"Spezielle Reaktionsapparaturen (Blitzlicht-, Laser-, Photolyse, Stopped Flow)",Einzelgruppe,Z1100
E1130_000,"Chemische Dialysegeräte, Diffusionsanlagen",Einzelgruppe,Z1100
E1130_001,Dialysier-Apparate (Chemie),Einzelgruppe,Z1100
E1130_002,Elektro-Dialyse-Geräte,Einzelgruppe,Z1100
E1130_003,Gleichgewichts-Dialyse-Geräte,Einzelgruppe,Z1100
E1130_004,Osmose-Geräte,Einzelgruppe,Z1100
E1130_005,"Permeations-Anlagen, allgemein",Einzelgruppe,Z1100
E1130_006,Revers-Osmose-Geräte,Einzelgruppe,Z1100
E1130_007,Umkehr-Osmose-Anlagen (außer 1970),Einzelgruppe,Z1100
E1140_000,"Absorptionsanlagen, -geräte",Einzelgruppe,Z1100
E1140_001,"Adsorptionsanlagen, Wäscher, Trockner",Einzelgruppe,Z1100
E1140_002,Entwässerungsgeräte (Chemie-),Einzelgruppe,Z1100
E1140_003,"Gasreinigungsgeräte, Gas-Regenerieranlagen",Einzelgruppe,Z1100
E1140_004,Sorptions-Geräte,Einzelgruppe,Z1100
E1150_000,PCR-Prozessoren (Polymerase Chain Reaktion),Einzelgruppe,Z1100
E1150_001,Thermal Cycler,Einzelgruppe,Z1100
E1150_002,Thermoblöcke (PCR),Einzelgruppe,Z1100
E1160_000,DNA-Synthesizer,Einzelgruppe,Z1100
E1160_001,Peptid-Synthese-Automaten,Einzelgruppe,Z1100
E1160_002,Synthese-Apparaturen der Biochemie Synthese-Apparaturen,Einzelgruppe,Z1100
E1170_000,Czochralski-Apparaturen,Einzelgruppe,Z1100
E1170_001,"Kristallzüchtungsapparaturen, Kristallisationsanlagen",Einzelgruppe,Z1100
E1170_002,Lely-Apparaturen,Einzelgruppe,Z1100
E1190_000,Katalysatoren,Einzelgruppe,Z1100
E1190_001,"Ozonisatoren, Ozonanlagen",Einzelgruppe,Z1100
E1190_002,Sonstige Geräte für präparative Chemie (außer 1100-1170),Einzelgruppe,Z1100
E1200_000,Blutzentrifugen,Einzelgruppe,Z1200
E1200_001,Hämatokrit-Zentrifugen,Einzelgruppe,Z1200
E1200_002,Hochgeschwindigkeits-Zentrifugen,Einzelgruppe,Z1200
E1200_003,Kühlzentrifugen,Einzelgruppe,Z1200
E1200_004,Laborzentrifugen (bis 25.000/Min),Einzelgruppe,Z1200
E1200_005,Mikrozentrifugen,Einzelgruppe,Z1200
E1200_006,Tischzentrifugen,Einzelgruppe,Z1200
E1210,Ultrazentrifugen (über 25.000/Min),Einzelgruppe,Z1200
E1220_000,Blutzellenzentrifugen,Einzelgruppe,Z1200
E1220_001,Dekanter (Zentrifugen),Einzelgruppe,Z1200
E1220_002,Filterzentrifugen,Einzelgruppe,Z1200
E1220_003,Gaszentrifugen,Einzelgruppe,Z1200
E1220_004,Separatoren (Zentrifugen),Einzelgruppe,Z1200
E1220_005,"Spezielle Zentrifugen (Verfahrenstechnik, Medizin)",Einzelgruppe,Z1200
E1220_006,Zellseparatoren,Einzelgruppe,Z1200
E1220_007,Zell-Wasch-Systeme (mit Zentrifuge und Waschmittelzugabe),Einzelgruppe,Z1200
E1220_008,Zentrifugen (für spezielle präparative Aufgaben),Einzelgruppe,Z1200
E1230_000,Röntgen-Sedimentometer,Einzelgruppe,Z1200
E1230_001,Scheibenzentrifugen (für Sedimentations-Analysen),Einzelgruppe,Z1200
E1230_002,Sedimentationsanalysatoren und -waagen,Einzelgruppe,Z1200
E1230_003,"Sedimentographen, Scanning Photo- und Röntgen-Sedimentographen",Einzelgruppe,Z1200
E1240_000,"Fliehkraftsichter, -abscheider",Einzelgruppe,Z1200
E1240_001,Hydrozyklone,Einzelgruppe,Z1200
E1240_002,"Klärgeräte (Sedimentiergeräte), Klär-Eindichter",Einzelgruppe,Z1200
E1240_003,Magnetabscheider,Einzelgruppe,Z1200
E1240_004,Oelabscheider (außer Luftaufbereitung 8220),Einzelgruppe,Z1200
E1240_005,Schwerkraftsichter,Einzelgruppe,Z1200
E1240_006,"Sichter, Abscheider, Sedimentieranlagen (außer 1230)",Einzelgruppe,Z1200
E1240_007,Trenndüsen-Einrichtungen,Einzelgruppe,Z1200
E1240_008,Tropfenabscheider,Einzelgruppe,Z1200
E1240_009,Windsichter ,Einzelgruppe,Z1200
E1240_010,Zyklone,Einzelgruppe,Z1200
E1250_000,Korngrößenbestimmung (Siebmaschinen),Einzelgruppe,Z1200
E1250_001,Siebe,Einzelgruppe,Z1200
E1250_002,Siebgeräte,Einzelgruppe,Z1200
E1250_003,Ultraschall-Siebgeräte,Einzelgruppe,Z1200
E1260_000,Entkeimungsfilter,Einzelgruppe,Z1200
E1260_001,Filterpressen,Einzelgruppe,Z1200
E1260_002,"Filtriergeräte, Filter",Einzelgruppe,Z1200
E1260_003,Klärfilter,Einzelgruppe,Z1200
E1260_004,Luftfilter,Einzelgruppe,Z1200
E1260_005,Membranfilter und -geräte (außer 1130),Einzelgruppe,Z1200
E1260_006,Mikrofilter,Einzelgruppe,Z1200
E1260_007,Molekularsiebe,Einzelgruppe,Z1200
E1260_008,Sterilisationsfilter,Einzelgruppe,Z1200
E1260_009,"Ultrafiltration, Membranfilter, Hohlfiber-Konzentratoren",Einzelgruppe,Z1200
E1260_010,Vakuumfilterkammern,Einzelgruppe,Z1200
E1280_000,"Aufbereitungsanlagen (außer 0370, 1000-1040 und 1200-1260)",Einzelgruppe,Z1200
E1280_001,"Flotations-, Schlämmapparate",Einzelgruppe,Z1200
E1290_000,Ausschwing-Rotoren,Einzelgruppe,Z1200
E1290_001,Durchlaufrotoren,Einzelgruppe,Z1200
E1290_002,Einfüllvorichtungen für Zonalrotoren,Einzelgruppe,Z1200
E1290_003,Elutriator-Rotoren,Einzelgruppe,Z1200
E1290_004,Festwinkelrotoren,Einzelgruppe,Z1200
E1290_005,Scheibenrotoren (für Zentrifugen),Einzelgruppe,Z1200
E1290_006,Schwenkbecherrotoren,Einzelgruppe,Z1200
E1290_007,Titan-Rotoren (für Zentrifugen),Einzelgruppe,Z1200
E1290_008,Ultrazentrifugen-Rotoren,Einzelgruppe,Z1200
E1290_009,Vertikalrotoren,Einzelgruppe,Z1200
E1290_010,"Zentrifugenzubehör, sonstige Geräte für mechanische Trennverfahren (außer 1230-1280)",Einzelgruppe,Z1200
E1290_011,Zonalrotoren (für Zentrifugen),Einzelgruppe,Z1200
E1300_000,Bidestilliergeräte,Einzelgruppe,Z1300
E1300_001,"Destillier- und Fraktioniergeräte, Rektifiziergeräte",Einzelgruppe,Z1300
E1300_002,Drehbandkolonnen,Einzelgruppe,Z1300
E1300_003,"Füllkörper-Säulen, Destillations-Säulen, -Kolonnen",Einzelgruppe,Z1300
E1300_004,Mikrodrehbandkolonnen,Einzelgruppe,Z1300
E1300_005,Molekulardestillationsanlagen,Einzelgruppe,Z1300
E1300_006,"Quecksilber-Reinigungs-, -Destilliergeräte",Einzelgruppe,Z1300
E1300_007,Reduziergeräte,Einzelgruppe,Z1300
E1300_008,Siedeapparaturen,Einzelgruppe,Z1300
E1300_009,Vakuumfraktionieranlagen,Einzelgruppe,Z1300
E1300_010,Wasserdestillationsapparate,Einzelgruppe,Z1300
